full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"     C/1892 E1 (Swift)",0.998731,1.026832,38.7002,242.4297,24.4974,1617.3057133,18920407.1517000,,COM,345,,81,F,,,,,,,,,,,,,,
"     C/1892 F1 (Denning)",1.000371,1.970726,89.6959,254.9390,129.3189,,18920511.7275000,,HYP,299,,48,F,,,,,,,,,,,,,,
"     C/1892 Q1 (Brooks)",1.000441,0.975989,24.8012,266.0346,252.6530,,18921228.5864000,,HYP,312,,123,F,,,,,,,,,,,,,,
"     C/1892 W1 (Brooks)",1.0,1.195108,143.8494,187.1426,85.2140,,18930106.9949000,,PAR,109,,276,F,,,,,,,,,,,,,,
"     C/1893 N1 (Rordame-Quenisset)",0.999460,0.674549,159.9804,338.8337,47.1176,2497.6550806,18930707.7715000,,COM,164,,300,F,,,,,,,,,,,,,,
"     C/1893 U1 (Brooks)",0.996489,0.811991,129.8233,176.4141,347.4515,461.7291654,18930919.7223000,,COM,82,,153,T,,,,,,,,,,,,,,
"     D/1894 F1 (Denning)",0.697887,1.147000,5.5274,85.7329,46.3504,6.4461853,18940209.9349000,7.4,JFc,70,,120,F,,,,,,,,,,,,,,
"     C/1894 G1 (Gale)",0.989884,0.983032,86.9666,207.8852,324.1843,193.3688858,18940413.8899000,958,COM,140,,500,F,,,,,,,,,,,,,,
"     D/1895 Q1 (Swift)",0.652013,1.297763,2.9923,171.7537,167.7817,6.1609237,18950821.3156000,7.2,JFc,166,,182,F,,,,,,,,,,,,,,
"     C/1895 W1 (Perrine)",1.000051677678226,.1919769668034313,141.6263413348372,321.955441419108,272.66638966,,18951218.8292362,,HYP,95,,6,,,,,,,,,,,,,,,
"     C/1895 W2 (Brooks)",1.0,0.843034,76.2461,84.5467,298.7831,,18951021.5527000,,PAR,27,,78,T,,,,,,,,,,,,,,
"     C/1896 C1 (Perrine-Lamp)",1.0,.5873336975313413,155.7338163130011,210.2727846031101,358.3207890001925,,18960201.2795059,,PAR,7,,16,T,,,,,,,,,,,,,,
"     C/1896 G1 (Swift)",1.000476,0.566286,55.5600,179.7008,1.7387,,18960418.1473000,,HYP,65,,400,T,,,,,,,,,,,,,,
"     C/1896 R1 (Sperra)",1.0,1.142895,88.4215,152.4400,41.0582,,18960711.4428000,,PAR,29,,27,T,,,,,,,,,,,,,,
"     C/1896 V1 (Perrine)",1.000983,1.062791,146.1365,87.9315,172.3394,,18970208.6040000,,HYP,174,,44,F,,,,,,,,,,,,,,
"     C/1897 U1 (Perrine)",1.0,1.356679,69.6101,33.4878,65.9082,,18971209.1426000,,PAR,42,,168,T,,,,,,,,,,,,,,
"     C/1898 F1 (Perrine)",0.980454,1.095261,72.5292,263.8681,47.3073,110.9748301,18980317.6320000,419,COM,238,,171,F,,,,,,,,,,,,,,
"     C/1898 L1 (Coddington-Pauly)",1.000934,1.701595,69.9358,75.4087,233.2693,,18980914.5453000,,HYP,543,,69,F,,,,,,,,,,,,,,
"     C/1898 L2 (Perrine)",1.0,0.626438,70.0300,260.5279,205.6135,,18980816.7056000,,PAR,57,,122,F,,,,,,,,,,,,,,
"     C/1898 M1 (Giacobini)",1.0,1.501318,166.8542,279.6618,22.3475,,18980725.9966000,,PAR,58,,84,T,,,,,,,,,,,,,,
"     C/1898 R1 (Perrine-Chofardet)",1.0,0.420373,28.8596,36.2954,162.3761,,18981021.0396000,,PAR,27,,100,F,,,,,,,,,,,,,,
"     C/1898 U1 (Brooks)",1.0,0.756011,140.3448,97.7443,123.5520,,18981123.6524000,,PAR,35,,266,F,,,,,,,,,,,,,,
"     C/1898 V1 (Chase)",0.999507,2.284591,22.5046,97.2443,4.6417,9265.8330561,18980920.6177000,,COM,201,,70,F,,,,,,,,,,,,,,
"     C/1899 E1 (Swift)",1.000332344593772,.3265682237098704,146.2697266518107,26.40756558706848,8.708248128159132,,18990413.4774076,,HYP,125,,92,,,,,,,,,,,,,,,
"     C/1899 S1 (Giacobini)",1.0,1.785838,76.9442,273.6234,10.7733,,18990915.4003000,,PAR,84,,107,F,,,,,,,,,,,,,,
"     C/1900 B1 (Giacobini)",1.001058,1.331529,146.4486,41.7943,24.4095,,19000429.4108000,,HYP,196,,32,F,,,,,,,,,,,,,,
"     C/1900 O1 (Borrelly-Brooks)",1.000296855193023,1.014833853080969,62.53281038405206,329.4122561439793,12.42282714109557,,19000803.7007439,,HYP,94,,98,,,,,,8.1,13.,,,,,,,,
"     C/1901 G1 (Great comet)",1.0,0.244812,131.0770,111.0333,203.0522,,19010424.7513000,,PAR,43,,160,F,,,,,,,,,,,,,,
"     C/1902 G1 (Brooks)",1.0,0.44392,65.201,54.033,229.621,,19020507.7960000,,PAR,3,,9,T,,,,,,,,,,,,,,
"     C/1902 R1 (Perrine)",0.999968,0.401074,156.3548,50.7407,152.9838,25066.7239260,19021124.3567000,,COM,211,,1000,F,,,,,,,,,,,,,,
"     C/1902 X1 (Giacobini)",1.000603,2.773525,43.8956,118.8108,5.8316,,19030323.9758000,,HYP,202,,191,F,,,,,,,,,,,,,,
"     C/1903 A1 (Giacobini)",0.999670,0.410561,30.9416,3.6492,133.7111,2487.8379238,19030316.5057000,,COM,106,,507,F,,,,,,,,,,,,,,
"     C/1903 H1 (Grigg)",1.0,0.499420,66.4835,214.4924,184.9416,,19030325.9203000,,PAR,31,,32,T,,,,,,,,,,,,,,
"     C/1903 M1 (Borrelly)",1.000406,0.330182,85.0155,294.9099,127.2521,,19030828.1087000,,HYP,123,,239,F,,,,,,,,,,,,,,
"     C/1904 H1 (Brooks)",1.000858018041939,2.707618486393426,125.1312052229071,277.1206387279993,53.51919815050613,,19040307.6146978,,HYP,106,,28,,,,,,,,,,,,,,,
"     C/1904 Y1 (Giacobini)",1.000678,1.882049,99.5989,219.7891,40.7407,,19041103.8048000,,HYP,135,,48,F,,,,,,,,,,,,,,
"     C/1905 F1 (Giacobini)",.9693742867786072,1.114749267260025,40.46302538375451,158.7280644873234,357.7250650049839,71.68350749179197,19050404.1339942,219.60624109484,COM,25,9,4,,,,,,,,,,,,,,,
"     C/1905 W1 (Schaer)",1.0,1.052212659380234,140.5777139769849,224.2486361581649,132.6955962435535,,19051026.2641905,,PAR,31,,13,T,,,,,,,,,,,,,,
"     C/1905 X1 (Giacobini)",1.0,.215900195671673,43.65216770719304,93.37391370723881,199.2160997514013,,19060122.8566979,,PAR,79,,19,T,,,,,,,,,,,,,,
"     C/1906 B1 (Brooks)",.9993271917533304,1.296091954987723,126.4424824438233,287.7106016478863,89.83019325485421,3851.486514094744,19051222.7660233,84552.210402706,COM,60,,90,,,,,,7.0,17.,,,,,,,,
"     C/1906 E1 (Kopff)",1.001114640277549,3.341992705462622,4.280615115281046,343.6163686614739,158.7123182077066,,19051018.6493022,,HYP,97,,79,,,,,,,,,,,,,,,
"     C/1906 F1 (Ross)",1.0,0.722913,83.4615,73.3526,276.4641,,19060221.4333000,,PAR,14,,3,T,,,,,,,,,,,,,,
"     C/1906 V1 (Thiele)",.9785311146396048,1.212182989377766,56.34503251449824,86.06758624927288,8.61332774777336,111.7124490098174,19061121.7037651,424.273820417344,COM,66,7,35,,,,,,,,,,,,,,,
"     C/1907 E1 (Giacobini)",1.001003,2.051705,141.6595,98.4842,317.1197,,19070319.6092000,,HYP,354,,67,F,,,,,,,,,,,,,,
"     C/1907 G1 (Grigg-Mellish)",1.0,0.923861,110.0572,190.4170,328.7561,,19070328.0534000,,PAR,26,,20,T,,,,,,,,,,,,,,
"     C/1907 L2 (Daniel)",0.998794,0.512173,8.9577,144.2656,294.4727,848.8626197,19070904.4617000,,COM,378,,143,F,,,,,,,,,,,,,,
"     C/1907 T1 (Mellish)",1.0,0.982949,119.6347,55.8959,294.3789,,19070914.8563000,,PAR,42,,3,T,,,,,,,,,,,,,,
"     C/1908 R1 (Morehouse)",1.00065269398285,.9452635079285149,140.1752928975709,104.4582667991883,171.5974008124759,,19081226.2582421,,HYP,88,,54,,,,,,,,,,,,,,,
"     C/1909 L1 (Borrelly-Daniel)",0.994762,0.842844,52.0803,306.8791,4.9955,320.9761709,19090605.7576000,,COM,63,,160,T,,,,,,,,,,,,,,
"     C/1910 A1 (Great January comet)",0.999995,0.128975,138.7812,90.0354,320.9122,51589.8710247,19100117.5881000,,COM,180,,400,F,,,,,,,,,,,,,,
"     C/1910 P1 (Metcalf)",0.999797,1.948013,121.0556,290.7799,50.9574,19190.2982924,19100916.7800000,,COM,309,,200,F,,,,,,,,,,,,,,
"     C/1911 N1 (Kiess)",.9962849053777152,.6838309152755084,148.4199840116817,158.6654424800572,110.3703116756058,367.452641934478,19110630.6757455,2497.33313356754,COM,71,,86,,,,,,,,,,,,,,,
"     C/1911 O1 (Brooks)",0.997005,0.489429,33.8095,294.2071,153.0045,326.3412889,19111028.2368000,,COM,221,,619,F,,,,,,,,,,,,,,
"     C/1911 S2 (Quenisset)",0.998167,0.787623,108.1000,36.4312,122.0359,858.5937191,19111112.8493000,,COM,122,,205,F,,,,,,,,,,,,,,
"     C/1911 S3 (Beljawsky)",1.000147,0.303424,96.4659,89.8969,71.7112,,19111010.7638000,,HYP,140,,66,F,,,,,,,,,,,,,,
"     C/1912 R1 (Gale)",1.000451,0.716079,79.8097,298.2475,25.6216,,19121005.4531000,,HYP,258,,170,F,,,,,,,,,,,,,,
"     C/1912 V1 (Borrelly)",1.0,1.107108,124.6351,145.0159,99.6836,,19121021.4584000,,PAR,28,,3,T,,,,,,,,,,,,,,
"     C/1913 J1 (Schaumasse)",0.995288,1.456831,152.3673,316.2621,52.9575,616.8924899,19130515.5979000,,COM,90,,328,F,,,,,,,,,,,,,,
"     C/1913 R1 (Metcalf)",0.997560,1.356120,143.3547,158.6396,117.7060,1110.2176505,19130914.5538000,,COM,57,,299,T,,,,,,,,,,,,,,
"     C/1913 Y1 (Delavan)",1.000155,1.104459,68.0388,60.3963,97.4671,,19141026.7664000,,HYP,628,,339,F,,,,,,,,,,,,,,
"     C/1914 F1 (Kritzinger)",1.000106,1.198527,23.9138,200.1163,72.2254,,19140604.6938000,,HYP,176,,62,F,,,,,,,,,,,,,,
"     C/1914 J1 (Zlatinsky)",1.0,0.543135,112.9822,33.8561,116.4004,,19140508.8729000,,PAR,13,,3,T,,,,,,,,,,,,,,
"     C/1914 M1 (Neujmin)",1.003225748205672,3.747029369644331,71.04552065095704,271.5140980255381,13.9879420497062,,19140730.4280288,,HYP,92,,10,,,,,,,,,,,,,,,
"     C/1914 S1 (Campbell)",0.998666,0.712756,77.8360,1.5829,270.3467,1067.8869441,19140805.4708000,,COM,58,,59,F,,,,,,,,,,,,,,
"     C/1915 C1 (Mellish)",1.000151,1.005286,54.7922,73.4529,247.7845,,19150717.6523000,,HYP,588,,217,F,,,,,,,,,,,,,,
"     C/1915 R1 (Mellish)",1.0,.4649237999999975,52.32784999999992,77.52903999999985,116.1746100000007,,19151013.6000600,,PAR,4,,7,T,,,,,,,,,,,,,,
"     C/1916 G1 (Wolf)",0.999405,1.686446,25.6592,184.4572,120.6215,5667.0396044,19170617.0735000,,COM,665,,186,F,,,,,,,,,,,,,,
"     C/1917 F1 (Mellish)",0.993121,0.190186,32.6828,88.6683,121.3190,55.1044789,19170411.1751000,145,HTC,96,,170,F,,,,,,,,,,,,,,
"     C/1917 H1 (Schaumasse)",1.0,0.764184,158.7379,10.8350,119.1607,,19170518.7103000,,PAR,26,,4,T,,,,,,,,,,,,,,
"     C/1918 L1 (Reid)",1.0,1.101641,69.7093,18.8382,194.9062,,19180606.3794000,,PAR,34,,3,T,,,,,,,,,,,,,,
"     D/1918 W1 (Schorr)",0.468582,1.883784,5.5752,118.9506,279.2968,5.2058667,19180930.2461000,6.67,JFc,38,,16,F,,,,,,,,,,,,,,
"     C/1919 Q2 (Metcalf)",1.000222,1.115291,46.3823,122.0975,185.7533,,19191207.8092000,,HYP,162,,87,F,,,,,,,,,,,,,,
"     C/1919 Y1 (Skjellerup)",1.0,0.29769,123.175,316.713,276.576,,19200103.1740000,,PAR,,,,T,,,,,,,,,,,,,,
"     C/1920 X1 (Skjellerup)",0.994081,1.147892,22.0303,108.8324,340.8876,386.7189774,19201211.5074000,,COM,85,,34,F,,,,,,,,,,,,,,
"     C/1921 E1 (Reid)",1.000357,1.008457,132.1876,269.4395,64.4901,,19210510.4496000,,HYP,256,,146,F,,,,,,,,,,,,,,
"     C/1921 H1 (Dubiago)",.9215285186774284,1.113555530170624,22.30812788831095,67.2816074268097,97.40805212317238,27.26759674075814,19210505.2848871,53.4574507399374,HTC,44,7,9,,,,,,,,,,,,,,,
"     C/1922 B1 (Reid)",0.986968,1.629083,32.4456,275.5991,183.6812,248.3836549,19211028.7661000,,COM,67,,70,T,,,,,,,,,,,,,,
"     C/1922 U1 (Baade)",1.000627821023657,2.258720615122495,51.45604216822986,221.5793338460102,118.2948287086207,,19221026.5223620,,HYP,115,,55,,,,,,,,,,,,,,,
"     C/1922 W1 (Skjellerup)",0.993735,0.923590,23.3659,263.0567,264.4827,293.9175912,19230104.2232000,,COM,78,,65,T,,,,,,,,,,,,,,
"     C/1923 T1 (Dubiago-Bernard)",1.0,0.777832,113.7920,227.7378,255.3244,,19231118.3481000,,PAR,54,,4,T,,,,,,,,,,,,,,
"     C/1924 F1 (Reid)",0.998598,1.755695,72.3273,115.0738,271.4401,2502.8020796,19240313.9493000,,COM,191,,63,F,,,,,,,,,,,,,,
"     C/1924 R1 (Finsler)",1.0,0.405993,120.1495,81.1240,66.5394,,19240904.8426000,,PAR,29,,75,T,,,,,,,,,,,,,,
"     C/1925 F1 (Shajn-Comas Sola)",1.002432,4.180785,146.7131,358.5393,205.7601,,19250906.9464000,,HYP,711,,59,F,,,,,,,,,,,,,,
"     C/1925 F2 (Reid)",0.995116,1.633299,26.9797,7.0401,259.2776,667.2033103,19250729.8669000,,COM,644,,283,F,,,,,,,,,,,,,,
"     C/1925 G1 (Orkisz)",1.000605,1.109477,100.0224,319.1096,36.1814,,19250401.5065000,,HYP,391,,201,F,,,,,,,,,,,,,,
"     C/1925 V1 (Wilk-Peltier)",1.000505,0.763569,144.5980,141.7818,126.1298,,19251207.2674000,,HYP,40,,164,T,,,,,,,,,,,,,,
"     C/1925 W1 (Van Biesbroeck)",1.000382,1.566243,49.3307,335.6130,106.3992,,19251002.9730000,,HYP,195,,129,F,,,,,,,,,,,,,,
"     C/1925 X1 (Ensor)",1.0,0.322588,123.0003,283.4568,354.8856,,19260211.9728000,,PAR,38,,28,T,,,,,,,,,,,,,,
"     C/1926 B1 (Blathwayt)",0.992384,1.345477,128.2986,137.1264,328.2585,351.9835671,19260102.8042000,,COM,60,,47,F,,,,,,,,,,,,,,
"     C/1927 A1 (Blathwayt)",1.0,1.035783371162325,92.35634510370173,19.82269130245439,231.8540664516969,,19270214.4988033,,PAR,53,,19,T,,,,,,,,,,,,,,
"     C/1927 B1 (Reid)",1.0,.7485680415503306,83.67931963746057,109.5582454674792,223.9519181328545,,19261230.2364873,,PAR,8,,5,T,,,,,,,,,,,,,,
"     C/1927 E1 (Stearns)",0.998179,3.683902,87.6525,215.6504,11.1365,4042.3369657,19270322.7491000,,COM,1460,,135,F,,,,,,,,,,,,,,
"     C/1927 X1 (Skjellerup-Maristany)",0.999840,0.176157,85.1126,78.2436,47.1588,2201.7863430,19271218.1809000,,COM,115,,34,F,,,,,,,,,,,,,,
"     C/1929 Y1 (Wilk)",0.999028,0.672235,124.5103,179.9721,157.4943,1382.5273535,19300122.3098000,,COM,39,,212,T,,,,,,,,,,,,,,
"     C/1930 D1 (Peltier-Schwassmann-Wachmann)",0.998131,1.087114,99.8830,148.5325,325.0835,1162.2237474,19300115.6099000,,COM,29,,33,T,,,,,,,,,,,,,,
"     C/1930 E1 (Beyer)",1.000524,2.078632,71.9693,117.3671,24.6270,,19300418.1185000,,HYP,673,,249,F,,,,,,,,,,,,,,
"     C/1930 F1 (Wilk)",0.992194,0.481810,67.1409,91.2366,46.9599,122.9642571,19300328.7997000,485,COM,103,,260,F,,,,,,,,,,,,,,
"     C/1930 L1 (Forbes)",1.0,1.152800,97.0912,279.2646,320.9657,,19300510.4376000,,PAR,49,,54,F,,,,,,,,,,,,,,
"     C/1931 O1 (Nagata)",0.979203,1.046903,42.2957,192.2401,320.1467,99.6313679,19310611.7675000,357,COM,266,,86,F,,,,,,,,,,,,,,
"     C/1931 P1 (Ryves)",0.999326,0.074924,169.2881,102.2776,168.1455,222.2514855,19310825.9125000,,COM,96,,25,F,,,,,,,,,,,,,,
"     C/1932 G1 (Houghton-Ensor)",0.972127,1.254431,74.2776,213.4835,303.5157,88.7560451,19320228.9281000,302,COM,64,,121,F,,,,,,,,,,,,,,
"     C/1932 H1 (Carrasco)",1.0,2.330615,58.0633,18.7965,110.3054,,19311130.5956000,,PAR,62,,53,T,,,,,,,,,,,,,,
"     C/1932 M1 (Newman)",1.000602,1.647412,78.3894,246.0897,69.7870,,19320924.5505000,,HYP,192,,48,F,,,,,,,,,,,,,,
"     C/1932 M2 (Geddes)",1.001431,2.313581,124.9886,216.0937,329.6944,,19320921.0747000,,HYP,1070,,161,F,,,,,,,,,,,,,,
"     C/1932 P1 (Peltier-Whipple)",0.976369,1.037198,71.7195,345.4620,38.4713,86.7456296,19320901.8590000,291,COM,57,,132,F,,,,,,,,,,,,,,
"     C/1932 Y1 (Dodwell-Forbes)",0.972386,1.130788,24.5025,78.5878,327.3619,80.7688281,19321230.5303000,262,COM,125,,155,F,,,,,,,,,,,,,,
"     C/1933 D1 (Peltier)",1.0,1.000691,86.6786,312.4663,135.9874,,19330206.6990000,,PAR,56,,7,T,,,,,,,,,,,,,,
"     C/1935 A1 (Johnson)",0.991304,0.811148,65.4251,92.4472,18.3969,185.7454297,19350226.4687000,901,COM,137,,182,F,,,,,,,,,,,,,,
"     C/1935 M1 (Jackson)",1.0,3.485700,141.9494,74.2111,124.3132,,19340906.9205000,,PAR,46,,3,T,,,,,,,,,,,,,,
"     C/1935 Q1 (Van Biesbroeck)",1.002045,4.043409,66.1122,300.5614,44.8957,,19360511.6361000,,HYP,861,,107,F,,,,,,,,,,,,,,
"     C/1936 K1 (Peltier)",0.991775,1.099868,78.5447,134.9408,148.4754,266.3452384,19360708.9552000,,COM,159,,636,F,,,,,,,,,,,,,,
"     C/1936 O1 (Kaho-Kozik-Lis)",0.994389,0.518403,121.9417,265.0062,45.8496,184.2625630,19360715.8203000,888,COM,129,,65,F,,,,,,,,,,,,,,
"     C/1937 C1 (Whipple)",1.000137,1.733791,41.5515,128.6082,107.7345,,19370620.0624000,,HYP,263,,136,F,,,,,,,,,,,,,,
"     C/1937 D1 (Wilk)",0.981098,0.618937,26.0205,58.2580,31.4751,64.8701118,19370221.5341000,187,HTC,70,,108,F,,,,,,,,,,,,,,
"     C/1937 N1 (Finsler)",0.999985,0.862744,146.4156,59.4207,114.8366,115031.6705894,19370815.6658000,,COM,179,,212,F,,,,,,,,,,,,,,
"     C/1937 P1 (Hubble)",0.972499,1.953657,11.5806,97.7957,147.4924,140.1253219,19361114.2456000,599,COM,85,,58,F,,,,,,,,,,,,,,
"     C/1939 B1 (Kozik-Peltier)",0.995103,0.716496,63.5238,289.6136,169.0243,291.9100100,19390206.8535000,,COM,92,,562,F,,,,,,,,,,,,,,
"     C/1939 H1 (Jurlof-Achmarof-Hassel)",0.998477,0.528266,138.1212,312.2772,89.2397,693.1893965,19390410.1688000,,COM,39,,399,F,,,,,,,,,,,,,,
"     C/1939 V1 (Friend)",0.997192,0.945209,92.9520,197.1118,126.7769,672.2805745,19391105.6260000,,COM,64,,61,F,,,,,,,,,,,,,,
"     C/1940 O1 (Whipple-Paraskevopoulos)",0.980843,1.082228,54.6906,135.0616,235.7368,111.9028949,19401008.2491000,425,COM,153,,51,F,,,,,,,,,,,,,,
"     C/1940 R2 (Cunningham)",1.000485,0.367751,49.8942,296.5905,199.5690,,19410116.2340000,,HYP,271,,189,F,,,,,,,,,,,,,,
"     C/1940 S1 (Okabayasi-Honda)",1.001459,1.061768,133.1141,128.0685,329.6782,,19400815.7592000,,HYP,90,,19,F,,,,,,,,,,,,,,
"     C/1941 B1 (Friend-Reese-Honda)",0.981221,0.941864,26.2756,329.7897,132.7319,99.3684827,19410120.3778000,355,COM,42,,29,T,,,,,,,,,,,,,,
"     C/1941 B2 (de Kock-Paraskevopoulos)",0.999102,0.790033,168.2039,43.1069,268.6997,1758.7489425,19410127.6577000,,COM,241,,130,F,,,,,,,,,,,,,,
"     C/1941 K1 (van Gent)",1.000243,0.874789,94.5165,257.5598,85.3219,,19410903.1842000,,HYP,259,,318,F,,,,,,,,,,,,,,
"     C/1942 C1 (Whipple-Bernasconi-Kulin)",1.000893,1.445303,79.4520,340.9347,223.4157,,19420430.8333000,,HYP,376,,228,F,,,,,,,,,,,,,,
"     C/1942 C2 (Oterma)",1.003183,4.113405,172.5144,281.0393,163.6206,,19420927.2783000,,HYP,390,,35,F,,,,,,,,,,,,,,
"     C/1942 EA (Vaisala)",0.933639,1.287079,37.9961,172.2906,335.2229,37.5031442,19420215.8195000,85.4,HTC,37,,34,T,,,,,,,,,,,,,,
"     C/1942 X1 (Whipple-Fedtke-Tevzadze)",0.992196,1.353647,19.7127,100.7990,39.8432,345.5574242,19430206.7211000,,COM,257,,166,F,,,,,,,,,,,,,,
"     C/1943 R1 (Daimaca)",1.0,0.758300,161.3186,83.3863,36.4129,,19430821.5465000,,PAR,2,,3,T,,,,,,,,,,,,,,
"     C/1943 W1 (van Gent-Peltier-Daimaca)",1.0,0.87430,136.181,58.631,33.078,,19440112.2500000,,PAR,41,,27,T,,,,,,,,,,,,,,
"     C/1944 H1 (Vaisala)",0.993500,2.410856,17.2882,29.0848,238.9426,739.3909902,19450104.0622000,,COM,557,,22,F,,,,,,,,,,,,,,
"     C/1944 K2 (van Gent)",1.002085,2.225933,95.0056,203.5003,336.9741,,19440717.6133000,,HYP,436,,25,F,,,,,,,,,,,,,,
"     C/1945 L1 (du Toit)",1.0,0.998063,156.5080,255.0453,280.1236,,19450517.1456000,,PAR,25,,3,T,,,,,,,,,,,,,,
"     C/1945 W1 (Friend-Peltier)",1.0,0.19435,49.480,326.204,216.712,,19451217.2810000,,PAR,13,,7,T,,,,,,,,,,,,,,
"     C/1945 X1 (du Toit)",1.0,0.007516,141.8734,351.2006,72.0619,,19451227.9652000,,PAR,4,,4,T,,,,,,,,,,,,,,
"     C/1946 C1 (Timmers)",1.001169,1.724129,72.8427,129.6650,54.3280,,19460413.2632000,,HYP,553,,183,F,,,,,,,,,,,,,,
"     C/1946 K1 (Pajdusakova-Rotbart-Weber)",1.0,1.018252,169.5619,301.9765,22.2328,,19460511.4366000,,PAR,57,,49,T,,,,,,,,,,,,,,
"     C/1946 P1 (Jones)",1.000978386623501,1.135979334168215,56.96487954483178,238.3354716342762,320.4102177291505,,19461026.7693081,,HYP,697,,11,,,,,,,,,,,,,,,
"     C/1946 U1 (Bester)",1.000665011827148,2.407673900521297,108.175814868361,35.5575608146615,348.6226664010293,,19470207.3600363,,HYP,633,,30,,,,,,,,,,,,,,,
"     C/1947 F1 (Rondanina-Bester)",1.016506764511721,.5625568570777145,39.8737811522969,354.2262929953295,303.0077402338482,,19470520.5952879,,HYP,29,,8,,,,,,,,,,,,,,,
"     C/1947 F2 (Becvar)",1.0,0.961836,129.1558,323.0708,182.1286,,19470503.9198000,,PAR,14,,3,T,,,,,,,,,,,,,,
"     C/1947 K1 (Bester)",1.0,1.403046224888987,111.4294351961697,233.058051033538,357.3076491410823,,19470531.0196405,,PAR,9,,8,T,,,,,,,,,,,,,,
"     C/1947 O1 (Wirtanen)",1.001052,2.827968,97.3313,311.7961,9.3752,,19470718.3452000,,HYP,437,,31,F,,,,,,,,,,,,,,
"     C/1947 S1 (Bester)",1.000347914851798,.748129103047897,140.5686542230477,271.4392194195419,350.2140569239978,,19480216.4226138,,HYP,491,,37,,,,,,,,,,,,,,,
"     C/1947 V1 (Honda)",1.0,.7530899999999995,106.291,312.659,221.236,,19471117.9060000,,PAR,21,,8,T,,,,,,,,,,,,,,
"     C/1947 X1-A (Southern comet)",.9995482247483805,.1100321113010876,138.5418843854655,337.304031710869,196.1521446709615,486.9999231447209,19471202.5844962,3801.05117775862,COM,25,,11,,,,,,,,,,,,,,,
"     C/1947 X1-B (Southern comet)",0.999629,0.110023,138.5332,337.3059,196.1504,593.0058800,19471202.5847000,,COM,38,,29,F,,,,,,,,,,,,,,
"     C/1947 Y1 (Mrkos)",1.001085,1.499557,77.5331,199.3010,61.9241,,19480216.6923000,,HYP,317,,78,F,,,,,,,,,,,,,,
"     C/1948 E1 (Pajdusakova-Mrkos)",1.000787,2.107056,92.9194,247.6525,66.8980,,19480516.6123000,,HYP,698,,95,F,,,,,,,,,,,,,,
"     C/1948 L1 (Honda-Bernasconi)",0.999875,0.207628,23.1489,203.8209,317.0555,3321.8403720,19480515.9052000,,COM,90,,150,F,,,,,,,,,,,,,,
"     C/1948 N1 (Wirtanen)",0.999352,2.517207,130.2675,120.6032,229.9503,7766.6402004,19490501.1091000,,COM,669,,57,F,,,,,,,,,,,,,,
"     C/1948 R1 (Johnson)",1.0,4.708380,53.2325,140.4113,191.8392,,19480408.9538000,,PAR,90,,36,T,,,,,,,,,,,,,,
"     C/1948 T1 (Wirtanen)",1.002278,3.261102,155.0779,122.1206,73.4648,,19470904.4310000,,HYP,679,,26,F,,,,,,,,,,,,,,
"     C/1948 V1 (Eclipse comet)",0.999935,0.135421,23.1170,211.0395,107.2521,4166.6645790,19481027.4271000,,COM,146,,147,F,,,,,,,,,,,,,,
"     C/1948 W1 (Bester)",0.997499,1.273428,87.6054,67.6685,274.2092,1017.0616380,19481022.8660000,,COM,94,,24,F,,,,,,,,,,,,,,
"     C/1949 K1 (Johnson)",1.000713,2.553231,131.3511,222.3271,40.0905,,19500119.3131000,,HYP,657,,64,F,,,,,,,,,,,,,,
"     C/1949 N1 (Bappu-Bok-Newkirk)",0.998644,2.058177,105.7686,309.7099,89.5300,3033.6011150,19491026.5491000,,COM,320,,83,F,,,,,,,,,,,,,,
"     C/1950 K1 (Minkowski)",1.001231,2.572335,144.1552,38.8905,192.4685,,19510115.0429000,,HYP,968,,38,F,,,,,,,,,,,,,,
"     C/1951 C1 (Pajdusakova)",1.0,0.719063,87.8968,311.2198,68.6020,,19510130.4263000,,PAR,91,,12,T,,,,,,,,,,,,,,
"     C/1951 P1 (Wilson-Harrington)",0.999739,0.740427,152.5337,76.8942,269.6206,5673.0296879,19520112.9486000,,COM,203,,116,F,,,,,,,,,,,,,,
"     D/1952 B1 (Harrington-Wilson)",.5143270410947761,1.664906669027661,16.35240080486369,128.4780488005089,343.0342598126005,5.191174726900159,19511030.3749618,6.34712653131064,JFc,26,7,7,,,,,,14.0,10.0,,,,,,,,
"     C/1952 H1 (Mrkos)",0.982816,1.282696,112.0282,122.3556,144.8846,148.0068757,19520608.7032000,645,COM,101,,40,F,,,,,,,,,,,,,,
"     C/1952 M1 (Peltier)",0.999739,1.201925,45.5521,188.6438,96.5825,9208.9513317,19520715.2532000,,COM,150,,20,F,,,,,,,,,,,,,,
"     C/1952 Q1 (Harrington)",0.995910,1.664977,59.1154,221.3917,191.6259,812.5047052,19530105.4177000,,COM,313,,66,F,,,,,,,,,,,,,,
"     C/1952 W1 (Mrkos)",1.000343,0.777729,97.1837,343.5816,253.8218,,19530124.8599000,,HYP,220,,64,F,,,,,,,,,,,,,,
"     C/1953 G1 (Mrkos-Honda)",0.997391,1.022132,93.8573,275.8856,85.7400,782.5209880,19530526.4358000,,COM,262,,51,F,,,,,,,,,,,,,,
